,Nominal_Load,Heat_Load,Temperature,Weighted_Temperature,Geothermal_Temperature
2010-07-24 17:30:00+02:00,0.068473037,6.718367867,29,22.50114155,11
2010-07-24 18:30:00+02:00,0.066282966,6.619533829,27.4,22.65833333,11
2010-07-24 19:30:00+02:00,0.064557567,6.541392435,26,22.77203196,11
2010-07-24 20:30:00+02:00,0.060924137,6.376067082,24.4,22.84714612,11
2010-07-24 21:30:00+02:00,0.064655456,6.54583215,22.7,22.87804414,11
2010-07-24 22:30:00+02:00,0.059808611,6.325105915,22.7,22.86202435,11
2010-07-24 23:30:00+02:00,0.062440589,6.445192287,22,22.84550989,11
2010-07-25 00:30:00+02:00,0.058269346,6.254634857,21.4,22.80928463,11
2010-07-25 01:30:00+02:00,0.057901237,6.237756302,21.9,22.75612633,11
2010-07-25 02:30:00+02:00,0.057846297,6.235236353,21.6,22.71575342,11
2010-07-25 03:30:00+02:00,0.059456831,6.309016044,21.1,22.66571537,11
2010-07-25 04:30:00+02:00,0.060859317,6.37310843,20.3,22.60083714,11
2010-07-25 05:30:00+02:00,0.062071375,6.428378496,20,22.51316591,11
2010-07-25 06:30:00+02:00,0.063165301,6.478164457,19.9,22.41628615,11
2010-07-25 07:30:00+02:00,0.065068831,6.564572054,20.3,22.31601979,11
2010-07-25 08:30:00+02:00,0.068845265,6.735125975,22.3,22.22633181,11
2010-07-25 09:30:00+02:00,0.066342899,6.62224374,23.5,22.19185693,11
2010-07-25 10:30:00+02:00,0.063480165,6.49247703,25.5,22.19105784,11
2010-07-25 11:30:00+02:00,0.065672136,6.591897584,27.2,22.24596651,11
2010-07-25 12:30:00+02:00,0.064454305,6.536708194,27.8,22.34802131,11
2010-07-25 13:30:00+02:00,0.064667504,6.546378529,28.4,22.46700913,11
2010-07-25 14:30:00+02:00,0.064494421,6.53852806,29.2,22.60304414,11
2010-07-25 15:30:00+02:00,0.065214838,6.571187863,29.2,22.76145358,11
2010-07-25 16:30:00+02:00,0.066137052,6.612934887,29.1,22.92050989,11
2010-07-25 17:30:00+02:00,0.066352796,6.62269125,29.5,23.07747336,11
2010-07-25 18:30:00+02:00,0.064240471,6.52700546,29,23.24600457,11
2010-07-25 19:30:00+02:00,0.06245576,6.445882949,26.9,23.40133181,11
2010-07-25 20:30:00+02:00,0.058914027,6.284171085,24.9,23.49927702,11
2010-07-25 21:30:00+02:00,0.063431075,6.490246084,23.6,23.54261796,11
2010-07-25 22:30:00+02:00,0.058166003,6.249897388,22.8,23.55019026,11
2010-07-25 23:30:00+02:00,0.060627563,6.362527685,22.6,23.53542618,11
2010-07-26 00:30:00+02:00,0.056014384,6.151087367,21.7,23.51445967,11
2010-07-26 01:30:00+02:00,0.055695542,6.136417067,21.5,23.46796043,11
2010-07-26 02:30:00+02:00,0.055711081,6.137132198,20.8,23.4151446,11
2010-07-26 03:30:00+02:00,0.05718772,6.205012122,21,23.34238965,11
2010-07-26 04:30:00+02:00,0.058482523,6.26440499,21.2,23.27416286,11
2010-07-26 05:30:00+02:00,0.059423911,6.307509898,20.6,23.21012177,11
2010-07-26 06:30:00+02:00,0.060162703,6.341292247,21.1,23.12842466,11
2010-07-26 07:30:00+02:00,0.061596694,6.406746358,22,23.05917047,11
2010-07-26 08:30:00+02:00,0.065053142,6.563861056,24.6,23.01343227,11
2010-07-26 09:30:00+02:00,0.062714448,6.457656856,25.6,23.03759513,11
2010-07-26 10:30:00+02:00,0.060170212,6.341635384,28.2,23.0880137,11
2010-07-26 11:30:00+02:00,0.062091722,6.429305387,29.5,23.20825723,11
2010-07-26 12:30:00+02:00,0.060996716,6.3793795,29.4,23.36282344,11
2010-07-26 13:30:00+02:00,0.061187663,6.388092158,30.9,23.51385084,11
2010-07-26 14:30:00+02:00,0.060973023,6.378298213,31.2,23.70479452,11
2010-07-26 15:30:00+02:00,0.061634885,6.408487449,30.3,23.90334855,11
2010-07-26 16:30:00+02:00,0.062532728,6.449386617,30.9,24.07659817,11
2010-07-26 17:30:00+02:00,0.062701291,6.457058144,31.5,24.26586758,11
2010-07-26 18:30:00+02:00,0.060749362,6.36808895,31,24.47077626,11
2010-07-26 19:30:00+02:00,0.059091761,6.29230863,28.6,24.6609589,11
2010-07-26 20:30:00+02:00,0.055921285,6.146804504,27,24.78439878,11
2010-07-26 21:30:00+02:00,0.061917815,6.421382367,26.6,24.86297565,11
2010-07-26 22:30:00+02:00,0.056108483,6.15541558,25.5,24.92891933,11
2010-07-26 23:30:00+02:00,0.058249702,6.253734379,24.4,24.96297565,11
2010-07-27 00:30:00+02:00,0.052965391,6.010513169,22.1,24.96499239,11
2010-07-27 01:30:00+02:00,0.052788506,6.002338541,21.8,24.90266362,11
2010-07-27 02:30:00+02:00,0.052850875,6.005221091,21.9,24.83032725,11
2010-07-27 03:30:00+02:00,0.053877995,6.052655328,21.3,24.75863775,11
2010-07-27 04:30:00+02:00,0.054911808,6.100326505,21.6,24.66830289,11
2010-07-27 05:30:00+02:00,0.055597489,6.131904113,21.3,24.5835997,11
2010-07-27 06:30:00+02:00,0.055988394,6.14989181,21.4,24.4880137,11
2010-07-27 07:30:00+02:00,0.05701782,6.197209861,22.4,24.39269406,11
2010-07-27 08:30:00+02:00,0.060216715,6.343760411,24.5,24.32267884,11
2010-07-27 09:30:00+02:00,0.058612668,6.27036802,26.6,24.30844749,11
2010-07-27 10:30:00+02:00,0.056761318,6.185426626,27.7,24.35019026,11
2010-07-27 11:30:00+02:00,0.058670167,6.273002156,29,24.42096651,11
2010-07-27 12:30:00+02:00,0.057996314,6.24211669,30.9,24.5260274,11
2010-07-27 13:30:00+02:00,0.058233914,6.253010666,31.8,24.6814688,11
2010-07-27 14:30:00+02:00,0.058162447,6.249734316,32.3,24.86023592,11
2010-07-27 15:30:00+02:00,0.05885951,6.281674515,32.6,25.05129376,11
2010-07-27 16:30:00+02:00,0.059678487,6.319155349,33.6,25.24961948,11
2010-07-27 17:30:00+02:00,0.059809275,6.325136287,33.7,25.47378234,11
2010-07-27 18:30:00+02:00,0.058090087,6.246416681,32,25.6988965,11
2010-07-27 19:30:00+02:00,0.056691766,6.182230727,30.2,25.87568493,11
2010-07-27 20:30:00+02:00,0.053982975,6.057499461,28.3,26.00156012,11
2010-07-27 21:30:00+02:00,0.061215547,6.389364257,27.3,26.0738965,11
2010-07-27 22:30:00+02:00,0.055194518,6.113350085,26.3,26.11708524,11
2010-07-27 23:30:00+02:00,0.05722081,6.206531501,25.4,26.13150685,11
2010-07-28 00:30:00+02:00,0.051604167,5.947551858,24.7,26.11997717,11
2010-07-28 01:30:00+02:00,0.051461192,5.940931711,24.5,26.0880137,11
2010-07-28 02:30:00+02:00,0.051479617,5.941784912,23.8,26.04958143,11
2010-07-28 03:30:00+02:00,0.052159664,5.973260216,22.5,25.99113394,11
2010-07-28 04:30:00+02:00,0.052916246,6.008242163,22,25.89653729,11
2010-07-28 05:30:00+02:00,0.053416793,6.031364934,22.4,25.78759513,11
2010-07-28 06:30:00+02:00,0.053610487,6.040308167,24.4,25.68869863,11
2010-07-28 07:30:00+02:00,0.054215927,6.068246048,23.2,25.64288432,11
2010-07-28 08:30:00+02:00,0.056971382,6.195076909,22.7,25.5630898,11
2010-07-28 09:30:00+02:00,0.05596271,6.148710263,25.6,25.46944444,11
2010-07-28 10:30:00+02:00,0.054682441,6.08975626,27.5,25.45445205,11
2010-07-28 11:30:00+02:00,0.056435222,6.170439671,30.6,25.49075342,11
2010-07-28 12:30:00+02:00,0.055914937,6.146512471,32.3,25.61069254,11
2010-07-28 13:30:00+02:00,0.056155345,6.157570883,33.2,25.77549467,11
2010-07-28 14:30:00+02:00,0.056133778,6.156578989,33.5,25.96312785,11
2010-07-28 15:30:00+02:00,0.056798085,6.187115917,34,26.15734399,11
2010-07-28 16:30:00+02:00,0.057560879,6.222141415,32.9,26.36343227,11
2010-07-28 17:30:00+02:00,0.057804162,6.233303572,31.8,26.5379376,11
2010-07-28 18:30:00+02:00,0.0564363,6.170489226,31.1,26.68143075,11
2010-07-28 19:30:00+02:00,0.055284708,6.117503685,30.2,26.80494673,11
2010-07-28 20:30:00+02:00,0.052955064,6.010035949,28.2,26.90254947,11
2010-07-28 21:30:00+02:00,0.060943704,6.376960134,27.1,26.94410198,11
2010-07-28 22:30:00+02:00,0.054833429,6.096714857,25.4,26.95418569,11
2010-07-28 23:30:00+02:00,0.056813767,6.187836413,23.9,26.91670472,11
2010-07-29 00:30:00+02:00,0.051069921,5.922808067,21.9,26.83763318,11
2010-07-29 01:30:00+02:00,0.051023484,5.920656417,20.5,26.70369102,11
2010-07-29 02:30:00+02:00,0.051124748,5.925348227,20.1,26.53177321,11
2010-07-29 03:30:00+02:00,0.05180638,5.956912582,20.2,26.34916286,11
2010-07-29 04:30:00+02:00,0.052583672,5.992869659,20.2,26.16959665,11
2010-07-29 05:30:00+02:00,0.053133316,6.018271752,19.9,25.99041096,11
2010-07-29 06:30:00+02:00,0.053433633,6.032142562,20.1,25.80327245,11
2010-07-29 07:30:00+02:00,0.05425331,6.069970291,20.4,25.62199391,11
2010-07-29 08:30:00+02:00,0.057223796,6.206668575,20.6,25.44954338,11
2010-07-29 09:30:00+02:00,0.056327757,6.165499057,20.7,25.28409437,11
2010-07-29 10:30:00+02:00,0.055232835,6.115114806,21.1,25.12324962,11
2010-07-29 11:30:00+02:00,0.057431391,6.216198589,21,24.97606545,11
2010-07-29 12:30:00+02:00,0.057352651,6.212584268,20.9,24.82937595,11
2010-07-29 13:30:00+02:00,0.058230187,6.252839827,20.5,24.68318113,11
2010-07-29 14:30:00+02:00,0.058886219,6.282897682,22.6,24.52998478,11
2010-07-29 15:30:00+02:00,0.060252339,6.345388177,22.9,24.43759513,11
2010-07-29 16:30:00+02:00,0.061785845,6.4153684,23.6,24.35624049,11
2010-07-29 17:30:00+02:00,0.062617644,6.453251516,23.6,24.2968417,11
2010-07-29 18:30:00+02:00,0.061335238,6.394823927,22.5,24.24044901,11
2010-07-29 19:30:00+02:00,0.060315883,6.348291503,20.8,24.15715373,11
2010-07-29 20:30:00+02:00,0.057537529,6.22106986,20.6,24.03025114,11
2010-07-29 21:30:00+02:00,0.062916799,6.466863012,20.3,23.90030441,11
2010-07-29 22:30:00+02:00,0.057750307,6.230832989,19.8,23.76453577,11
2010-07-29 23:30:00+02:00,0.060445821,6.354227391,19.5,23.61723744,11
2010-07-30 00:30:00+02:00,0.05615752,6.157670904,19,23.46358447,11
2010-07-30 01:30:00+02:00,0.056170123,6.158250479,17.2,23.29741248,11
2010-07-30 02:30:00+02:00,0.056652788,6.180439555,17,23.0836758,11
2010-07-30 03:30:00+02:00,0.058729909,6.275738774,16.7,22.8663242,11
2010-07-30 04:30:00+02:00,0.060697935,6.365740947,16.9,22.64250381,11
2010-07-30 05:30:00+02:00,0.062441535,6.445235384,17,22.42595129,11
2010-07-30 06:30:00+02:00,0.064139396,6.522417879,17.1,22.21377473,11
2010-07-30 07:30:00+02:00,0.066746276,6.640475325,17.6,22.00597412,11
2010-07-30 08:30:00+02:00,0.071145925,6.838441523,19,21.81369863,11
2010-07-30 09:30:00+02:00,0.069059989,6.744787725,20.8,21.66187215,11
2010-07-30 10:30:00+02:00,0.06635403,6.622747024,21.7,21.56156773,11
2010-07-30 11:30:00+02:00,0.069161679,6.749362044,21.4,21.48820396,11
2010-07-30 12:30:00+02:00,0.068532613,6.72105084,21.5,21.40951294,11
2010-07-30 13:30:00+02:00,0.069550994,6.766866371,21.5,21.33713851,11
2010-07-30 14:30:00+02:00,0.070186451,6.795409864,21.1,21.26868341,11
2010-07-30 15:30:00+02:00,0.071870213,6.870872149,21.6,21.1935312,11
2010-07-30 16:30:00+02:00,0.073726012,6.95375548,23.6,21.13626332,11
2010-07-30 17:30:00+02:00,0.074600726,6.992714669,24,21.13759513,11
2010-07-30 18:30:00+02:00,0.072875994,6.915830188,22.7,21.15357686,11
2010-07-30 19:30:00+02:00,0.071716236,6.863981556,22.2,21.13748097,11
2010-07-30 20:30:00+02:00,0.06847871,6.718623348,20.1,21.11073059,11
2010-07-30 21:30:00+02:00,0.070696109,6.818277579,18.9,21.02956621,11
2010-07-30 22:30:00+02:00,0.067957019,6.695116851,17.6,20.91872146,11
2010-07-30 23:30:00+02:00,0.071941729,6.874071862,18.3,20.77557078,11
2010-07-31 00:30:00+02:00,0.069823007,6.779088906,18.3,20.65429985,11
2010-07-31 01:30:00+02:00,0.06965131,6.7713747,17.7,20.53546423,11
2010-07-31 02:30:00+02:00,0.06998028,6.786152885,17.5,20.40277778,11
2010-07-31 03:30:00+02:00,0.072590627,6.903083518,16.9,20.26700913,11
2010-07-31 04:30:00+02:00,0.074666069,6.995622231,17,20.11693303,11
2010-07-31 05:30:00+02:00,0.077179753,7.107175222,17.4,19.97149924,11
2010-07-31 06:30:00+02:00,0.080417174,7.249972029,18.5,19.83892694,11
2010-07-31 07:30:00+02:00,0.083982553,7.406056393,18.9,19.73873668,11
2010-07-31 08:30:00+02:00,0.087505848,7.559041497,20,19.65114155,11
2010-07-31 09:30:00+02:00,0.083772031,7.396875276,20.3,19.59471081,11
2010-07-31 10:30:00+02:00,0.079527398,7.210825501,20.9,19.54851598,11
2010-07-31 11:30:00+02:00,0.081801573,7.31072697,21.2,19.52127093,11
2010-07-31 12:30:00+02:00,0.080232769,7.241865245,22.7,19.50582192,11
2010-07-31 13:30:00+02:00,0.080538207,7.255291081,24.1,19.53512177,11
2010-07-31 14:30:00+02:00,0.080177266,7.239424576,24.5,19.60624049,11
2010-07-31 15:30:00+02:00,0.080736367,7.263996569,23.9,19.69174277,11
2010-07-31 16:30:00+02:00,0.081756511,7.30875239,22.8,19.76464992,11
2010-07-31 17:30:00+02:00,0.082402315,7.337032259,23,19.81126332,11
2010-07-31 18:30:00+02:00,0.080460724,7.251886087,21,19.86670472,11
2010-07-31 19:30:00+02:00,0.079426225,7.206369438,19,19.87119482,11
2010-07-31 20:30:00+02:00,0.076818933,7.091198667,19.2,19.82515221,11
2010-07-31 21:30:00+02:00,0.0779725,7.14223399,19.1,19.7880137,11
2010-07-31 22:30:00+02:00,0.076405539,7.072879217,18.5,19.7511796,11
2010-07-31 23:30:00+02:00,0.080215517,7.241106659,17.4,19.70053272,11
2010-08-01 00:30:00+02:00,0.078655845,7.172406899,16.6,19.62222222,11
2010-08-01 01:30:00+02:00,0.07823947,7.154027239,16.4,19.52401065,11
2010-08-01 02:30:00+02:00,0.078226728,7.153464546,17.1,19.42187976,11
2010-08-01 03:30:00+02:00,0.080375268,7.248130082,17.5,19.34006849,11
2010-08-01 04:30:00+02:00,0.081624746,7.302977326,17.6,19.27024353,11
2010-08-01 05:30:00+02:00,0.083807463,7.398420829,17.2,19.20414764,11
2010-08-01 06:30:00+02:00,0.087333829,7.551601934,17.5,19.12812024,11
2010-08-01 07:30:00+02:00,0.091111331,7.714256337,18,19.06130137,11
2010-08-01 08:30:00+02:00,0.094007269,7.837914168,19.5,19.00909437,11
2010-08-01 09:30:00+02:00,0.089485536,7.644436975,20.9,18.99840183,11
2010-08-01 10:30:00+02:00,0.084172115,7.414319543,23.8,19.02598935,11
2010-08-01 11:30:00+02:00,0.085053115,7.452675477,25.5,19.13200152,11
2010-08-01 12:30:00+02:00,0.081969917,7.318102047,26.2,19.28287671,11
2010-08-01 13:30:00+02:00,0.081168233,7.282955851,28,19.45091324,11
2010-08-01 14:30:00+02:00,0.079755227,7.220856311,27,19.66541096,11
2010-08-01 15:30:00+02:00,0.079659253,7.216631412,28.6,19.85083714,11
2010-08-01 16:30:00+02:00,0.079723349,7.219453093,28.7,20.07792998,11
2010-08-01 17:30:00+02:00,0.079251564,7.198674438,29.2,20.30582192,11
2010-08-01 18:30:00+02:00,0.076206415,7.064049471,28.1,20.54528158,11
2010-08-01 19:30:00+02:00,0.073832478,6.958501084,25.9,20.75247336,11
2010-08-01 20:30:00+02:00,0.069677132,6.772535021,23.8,20.89745053,11
2010-08-01 21:30:00+02:00,0.07091078,6.827902866,22.8,20.9836758,11
2010-08-01 22:30:00+02:00,0.06724677,6.66307765,21.9,21.04155251,11
2010-08-01 23:30:00+02:00,0.070104647,6.791737338,21.2,21.0739726,11
2010-08-02 00:30:00+02:00,0.066828337,6.644182616,21,21.08656773,11
2010-08-02 01:30:00+02:00,0.06587317,6.600996447,21.3,21.09292237,11
2010-08-02 02:30:00+02:00,0.065315344,6.57574094,19.9,21.10593607,11
2010-08-02 03:30:00+02:00,0.067113774,6.657073591,18.6,21.07949011,11
2010-08-02 04:30:00+02:00,0.068621876,6.725070162,18.9,21.01670472,11
2010-08-02 05:30:00+02:00,0.070145303,6.793562656,18.1,20.96137747,11
2010-08-02 06:30:00+02:00,0.072061167,6.879414593,18.5,20.88371385,11
2010-08-02 07:30:00+02:00,0.074612953,6.993258782,20.1,20.81647641,11
2010-08-02 08:30:00+02:00,0.077901386,7.13909143,23.5,20.79212329,11
2010-08-02 09:30:00+02:00,0.073929347,6.962818034,26.5,20.85920852,11
2010-08-02 10:30:00+02:00,0.069330738,6.756964845,29.2,21.00631659,11
2010-08-02 11:30:00+02:00,0.070535259,6.811062875,30.4,21.22454338,11
2010-08-02 12:30:00+02:00,0.068229914,6.707415881,32,21.47222222,11
2010-08-02 13:30:00+02:00,0.067569681,6.677649315,33.1,21.75974125,11
2010-08-02 14:30:00+02:00,0.06654639,6.631442677,34.9,22.07298326,11
2010-08-02 15:30:00+02:00,0.06643604,6.626454684,33.9,22.43028919,11
2010-08-02 16:30:00+02:00,0.066726849,6.639597595,34.8,22.7555175,11
2010-08-02 17:30:00+02:00,0.066270975,6.618991579,34.6,23.10114155,11
2010-08-02 18:30:00+02:00,0.063630837,6.49932326,32,23.43725266,11
2010-08-02 19:30:00+02:00,0.061567497,6.405415206,29.8,23.69859209,11
2010-08-02 20:30:00+02:00,0.057863545,6.236027489,27.9,23.8967656,11
2010-08-02 21:30:00+02:00,0.062739552,6.458799143,26.1,24.03991629,11
2010-08-02 22:30:00+02:00,0.057129773,6.202351276,25.1,24.13101218,11
2010-08-02 23:30:00+02:00,0.059339551,6.303649799,24.3,24.19185693,11
2010-08-03 00:30:00+02:00,0.054284175,6.07139381,23.4,24.22850076,11
2010-08-03 01:30:00+02:00,0.053916705,6.054441613,22.7,24.23854642,11
2010-08-03 02:30:00+02:00,0.053865943,6.052099119,21.8,24.22751142,11
2010-08-03 03:30:00+02:00,0.055003041,6.104529924,21.2,24.19018265,11
2010-08-03 04:30:00+02:00,0.056088267,6.154485774,20.5,24.1347793,11
2010-08-03 05:30:00+02:00,0.056865974,6.190234915,20.1,24.05886606,11
2010-08-03 06:30:00+02:00,0.057362528,6.213037661,20.2,23.97096651,11
2010-08-03 07:30:00+02:00,0.058538374,6.266964146,21.8,23.88515982,11
2010-08-03 08:30:00+02:00,0.061801696,6.416090842,25,23.84208524,11
2010-08-03 09:30:00+02:00,0.059822299,6.32573179,28.2,23.8847793,11
2010-08-03 10:30:00+02:00,0.057552185,6.221742458,30.5,24.01213851,11
2010-08-03 11:30:00+02:00,0.059218884,6.298127509,31.5,24.19885845,11
2010-08-03 12:30:00+02:00,0.058258579,6.254141303,32.9,24.40905632,11
2010-08-03 13:30:00+02:00,0.058294512,6.255788447,31.9,24.65372907,11
2010-08-03 14:30:00+02:00,0.058146055,6.248982787,30.1,24.86803653,11
2010-08-03 15:30:00+02:00,0.058902707,6.28365272,30.8,25.03089802,11
2010-08-03 16:30:00+02:00,0.059762945,6.32301775,31.7,25.21031202,11
2010-08-03 17:30:00+02:00,0.059942231,6.33121507,30.8,25.41099696,11
2010-08-03 18:30:00+02:00,0.05830865,6.25643648,28.6,25.58405632,11
2010-08-03 19:30:00+02:00,0.057006872,6.196707018,24.9,25.69394977,11
2010-08-03 20:30:00+02:00,0.054397129,6.076602753,23.1,25.70022831,11
2010-08-03 21:30:00+02:00,0.061405863,6.398044934,21.4,25.65570776,11
2010-08-03 22:30:00+02:00,0.055547917,6.129622287,21.6,25.56373668,11
2010-08-03 23:30:00+02:00,0.057721373,6.229505578,21.7,25.47606545,11
2010-08-04 00:30:00+02:00,0.052378645,5.983389073,21.4,25.38949772,11
2010-08-04 01:30:00+02:00,0.052266937,5.978222446,21,25.29288432,11
2010-08-04 02:30:00+02:00,0.052370563,5.983015328,20.8,25.18356164,11
2010-08-04 03:30:00+02:00,0.053363456,6.02890184,20.4,25.0673516,11
2010-08-04 04:30:00+02:00,0.054392776,6.076402024,18.7,24.93907915,11
2010-08-04 05:30:00+02:00,0.055210393,6.114081252,18.9,24.76381279,11
2010-08-04 06:30:00+02:00,0.055736775,6.138314649,19,24.593379,11
2010-08-04 07:30:00+02:00,0.056929003,6.193130272,19.7,24.42511416,11
2010-08-04 08:30:00+02:00,0.060363778,6.350479594,20.6,24.27538052,11
2010-08-04 09:30:00+02:00,0.059048496,6.290327949,21.6,24.14988584,11
2010-08-04 10:30:00+02:00,0.057455831,6.217320351,23.5,24.05152207,11
2010-08-04 11:30:00+02:00,0.059723712,6.321223615,24.9,24.00532725,11
2010-08-04 12:30:00+02:00,0.059247364,6.299430996,26.1,23.99771689,11
2010-08-04 13:30:00+02:00,0.059793071,6.324395337,26.5,24.02302131,11
2010-08-04 14:30:00+02:00,0.060023392,6.33492516,28.3,24.0598554,11
2010-08-04 15:30:00+02:00,0.060987309,6.378950175,26.4,24.14550989,11
2010-08-04 16:30:00+02:00,0.062251496,6.436582434,24,24.17994673,11
2010-08-04 17:30:00+02:00,0.063017865,6.471459911,23.9,24.15041857,11
2010-08-04 18:30:00+02:00,0.06165341,6.409331927,23.5,24.12016743,11
2010-08-04 19:30:00+02:00,0.060515039,6.357388915,23.1,24.08070776,11
2010-08-04 20:30:00+02:00,0.057534887,6.22094863,22.5,24.03135464,11
2010-08-04 21:30:00+02:00,0.062831772,6.462995002,19.2,23.96605784,11
2010-08-04 22:30:00+02:00,0.05766424,6.226884275,18.9,23.81171994,11
2010-08-04 23:30:00+02:00,0.060374188,6.350955178,17.9,23.65030441,11
2010-08-05 00:30:00+02:00,0.056159899,6.157780319,17.3,23.46274734,11
2010-08-05 01:30:00+02:00,0.056278086,6.16321519,17,23.26015982,11
2010-08-05 02:30:00+02:00,0.056752293,6.185011971,17.1,23.05098935,11
2010-08-05 03:30:00+02:00,0.058802719,6.27907366,16.3,22.84562405,11
2010-08-05 04:30:00+02:00,0.060787888,6.369847797,15.6,22.61921613,11
2010-08-05 05:30:00+02:00,0.062662507,6.455293236,15.1,22.37488584,11
2010-08-05 06:30:00+02:00,0.064619893,6.54421929,15.5,22.11799848,11
2010-08-05 07:30:00+02:00,0.067508911,6.674907704,16.9,21.87321157,11
2010-08-05 08:30:00+02:00,0.072014105,6.877309546,18.6,21.66799848,11
2010-08-05 09:30:00+02:00,0.069901515,6.782615378,19.9,21.51122527,11
2010-08-05 10:30:00+02:00,0.067213529,6.661577157,20.6,21.39257991,11
2010-08-05 11:30:00+02:00,0.07015228,6.793875854,22.7,21.29638508,11
2010-08-05 12:30:00+02:00,0.069269839,6.754226417,23.5,21.26065449,11
2010-08-05 13:30:00+02:00,0.069984144,6.786326385,24.2,21.2500761,11
2010-08-05 14:30:00+02:00,0.0702193,6.796884451,25.8,21.2620624,11
2010-08-05 15:30:00+02:00,0.071238458,6.842587353,26.8,21.32134703,11
2010-08-05 16:30:00+02:00,0.072369519,6.89320215,27.5,21.41073059,11
2010-08-05 17:30:00+02:00,0.072698714,6.907912372,27.6,21.52207002,11
2010-08-05 18:30:00+02:00,0.070511991,6.810019028,27,21.63881279,11
2010-08-05 19:30:00+02:00,0.068752158,6.730935271,24.9,21.74101979,11
2010-08-05 20:30:00+02:00,0.065098928,6.565935955,22.7,21.78755708,11
2010-08-05 21:30:00+02:00,0.067693847,6.683250116,21.7,21.77579909,11
2010-08-05 22:30:00+02:00,0.063766897,6.505503976,21.2,21.73831811,11
2010-08-05 23:30:00+02:00,0.066864662,6.64582351,20.8,21.68862253,11
2010-08-06 00:30:00+02:00,0.063589763,6.497457086,20.6,21.62929985,11
2010-08-06 01:30:00+02:00,0.063141112,6.47706461,20.2,21.56556317,11
2010-08-06 02:30:00+02:00,0.063148013,6.477378385,19.6,21.49181887,11
2010-08-06 03:30:00+02:00,0.065251327,6.572840954,19.3,21.40247336,11
2010-08-06 04:30:00+02:00,0.066949837,6.64967064,18.9,21.30563166,11
2010-08-06 05:30:00+02:00,0.068693051,6.72827456,18.9,21.19843988,11
2010-08-06 06:30:00+02:00,0.070634291,6.815505064,19.6,21.09170472,11
2010-08-06 07:30:00+02:00,0.073208118,6.930656278,21.8,21.00437595,11
2010-08-06 08:30:00+02:00,0.076556431,7.079567785,24.2,20.97732116,11
2010-08-06 09:30:00+02:00,0.072899075,6.916860871,25.3,21.0163242,11
2010-08-06 10:30:00+02:00,0.068872781,6.736364301,27.8,21.08656773,11
2010-08-06 11:30:00+02:00,0.070525645,6.810631557,29.4,21.22633181,11
2010-08-06 12:30:00+02:00,0.068526692,6.720784178,29.9,21.41073059,11
2010-08-06 13:30:00+02:00,0.068249431,6.708295244,28.3,21.60996956,11
2010-08-06 14:30:00+02:00,0.067853186,6.690435577,28.9,21.76674277,11
2010-08-06 15:30:00+02:00,0.068414651,6.715738187,30,21.94041096,11
2010-08-06 16:30:00+02:00,0.069096825,6.746444826,28.7,22.14452055,11
2010-08-06 17:30:00+02:00,0.069216449,6.751825366,27.7,22.31415525,11
2010-08-06 18:30:00+02:00,0.06704329,6.653890971,28.8,22.4575723,11
2010-08-06 19:30:00+02:00,0.065073018,6.564761798,26.7,22.63105023,11
2010-08-06 20:30:00+02:00,0.061270002,6.391848315,25.3,22.74630898,11
2010-08-06 21:30:00+02:00,0.064776208,6.551307738,18.5,22.82237443,11
2010-08-06 22:30:00+02:00,0.060233552,6.344529744,18.2,22.71324201,11
2010-08-06 23:30:00+02:00,0.063230228,6.48111647,18.1,22.59718417,11
2010-08-07 00:30:00+02:00,0.059542669,6.312943016,17.8,22.47975647,11
2010-08-07 01:30:00+02:00,0.059426857,6.307644675,17.7,22.35547945,11
2010-08-07 02:30:00+02:00,0.05968906,6.31963888,17.9,22.22971842,11
2010-08-07 03:30:00+02:00,0.061730607,6.412850771,18.2,22.11054033,11
2010-08-07 04:30:00+02:00,0.063413367,6.489441281,18.4,22.00041857,11
2010-08-07 05:30:00+02:00,0.064893608,6.5566302,18.2,21.89589041,11
2010-08-07 06:30:00+02:00,0.06638706,6.624240353,18.2,21.78614916,11
2010-08-07 07:30:00+02:00,0.068688359,6.728063328,18.5,21.67671233,11
2010-08-07 08:30:00+02:00,0.072578195,6.90252803,18.8,21.57595129,11
2010-08-07 09:30:00+02:00,0.070056482,6.789574721,19.6,21.48409437,11
2010-08-07 10:30:00+02:00,0.067097661,6.656346051,20.2,21.41491629,11
2010-08-07 11:30:00+02:00,0.069800795,6.778091099,20.4,21.36343227,11
2010-08-07 12:30:00+02:00,0.068977019,6.741054862,21.5,21.31914003,11
2010-08-07 13:30:00+02:00,0.069701256,6.773618982,22.4,21.30673516,11
2010-08-07 14:30:00+02:00,0.069930844,6.783932657,23.4,21.32054795,11
2010-08-07 15:30:00+02:00,0.071033312,6.833395063,24.6,21.36362253,11
2010-08-07 16:30:00+02:00,0.072228066,6.886878321,25.3,21.44025875,11
2010-08-07 17:30:00+02:00,0.072634527,6.905044893,25.2,21.53557839,11
2010-08-07 18:30:00+02:00,0.070563591,6.81233385,24.5,21.62766362,11
2010-08-07 19:30:00+02:00,0.068939934,6.739386208,22.8,21.70019026,11
2010-08-07 20:30:00+02:00,0.065380132,6.578675524,22.1,21.72625571,11
2010-08-07 21:30:00+02:00,0.067841871,6.689925414,21.6,21.73329528,11
2010-08-07 22:30:00+02:00,0.063822079,6.508010306,21.3,21.72572298,11
